hw(rs1),HW
20,20
0,204
1,14
3,48
14,72
24,183
24,181
23,160
25,212
23,218
20,222
21,159
9,186
0,160
23,16
10,196
24,199
23,214
8,235
11,134
14,161
13,193
11,193
10,179
24,141
20,162
24,121
16,209
16,174
23,175
14,191
24,197
21,229
5,193
8,153
19,175
15,203
18,144
23,181
15,225
5,182
11,101
10,167
0,145
24,16
16,192
20,171
7,188
22,169
18,171
23,119
16,195
15,206
11,206
13,188
9,199
22,152
18,160
0,183
19,14
20,185
21,185
9,183
11,188
18,192
2,181
6,48
26,118
3,195
24,68
22,207
21,185
19,151
0,213
21,18
13,212
7,176
23,156
12,222
0,147
18,18
4,205
26,108
0,233
19,14
20,165
25,191
21,189
8,133
17,121
23,209
26,151
27,209
15,241
0,220
21,16
21,214
19,193
24,166
23,196
17,201
26,210
6,190
9,134
28,162
1,219
20,37
12,197
24,189
14,209
18,151
26,192
12,230
23,144
10,192
15,183
5,177
6,153
5,161
23,157
23,126
13,200
24,197
9,196
1,172
19,37
16,197
13,188
2,101
14,60
4,136
16,140
13,176
11,205
6,199
19,112
14,192
9,198
25,175
9,160
0,161
22,12
13,210
20,187
7,160
12,159
22,140
19,162
14,194
22,165
9,218
2,164
13,75
7,162
5,169
1,127
13,47
3,160
21,110
9,180
9,121
16,148
19,195
20,185
6,192
11,163
23,143
24,192
0,143
2,14
4,58
2,116
11,70
25,168
12,209
11,150
7,146
21,181
25,171
27,197
17,233
21,185
8,150
11,136
12,178
24,210
20,217
14,162
18,109
22,206
20,173
24,125
21,176
16,113
0,197
17,14
5,184
23,64
16,210
7,197
6,129
21,136
26,197
10,123
25,185
6,229
24,129
2,225
26,94
6,135
0,138
17,16
7,194
1,164
11,26
26,179
20,211
7,205
14,160
22,105
5,118
6,118
18,159
0,181
28,16
15,252
6,157
26,150
21,236
1,218
5,48
7,138
6,132
24,124
6,186
28,71
18,249
24,205
24,203
0,174
23,14
1,192
7,48
8,112
21,168
16,163
1,158
4,48
14,96
7,183
20,126
21,192
25,217
6,200
1,108
7,55
18,144
21,195
26,183
12,192
4,153
9,116
23,125
13,202
8,196
19,123
23,154
14,189
11,180
19,143
5,189
7,129
14,153
21,176
18,194
4,119
0,115
20,14
16,177
7,185
25,132
11,232
14,158
20,100
19,177
18,174
18,167
22,214
21,204
11,193
14,157
7,179
10,137
10,134
25,135
25,237
23,182
12,161
2,202
3,80
4,100
25,102
9,229
2,163
23,57
1,177
11,48
13,148
7,197
1,72
15,55
11,192
7,159
3,147
19,71
12,172
3,170
22,70
22,216
18,166
14,138
0,172
11,20
23,175
29,209
2,255
5,73
20,136
11,181
25,150
28,211
7,206
14,133
19,197
10,191
10,140
8,184
22,149
9,126
20,181
15,194
11,186
17,197
20,196
22,197
13,180
21,197
8,202
9,158
1,169
23,26
0,200
7,18
24,150
5,173
21,117
14,183
24,100
8,195
7,175
23,145
11,163
6,153
16,164
15,180
21,152
13,203
7,187
19,156
4,144
22,105
10,211
0,145
13,16
19,168
21,196
8,159
24,159
12,230
13,164
23,103
0,226
23,16
27,118
10,210
18,168
6,191
24,71
18,213
0,188
23,16
8,217
21,133
10,166
12,138
15,154
12,187
13,162
13,206
22,146
19,200
21,199
25,213
10,221
20,137
23,198
5,225
0,108
17,14
21,194
25,191
3,201
12,93
1,185
6,59
24,157
22,188
17,214
1,151
5,59
17,104
14,194
13,159
11,184
21,162
21,186
17,206
16,203
7,203
19,116
0,162
21,16
22,153
19,191
28,191
18,241
19,205
4,165
15,132
21,150
17,198
1,169
1,46
20,37
7,162
14,174
22,191
15,194
26,202
11,189
26,169
7,163
16,152
11,160
17,153
14,186
8,179
23,179
22,176
3,164
11,121
14,159
10,181
22,140
2,111
22,55
23,201
5,214
21,101
19,215
24,197
19,206
13,200
23,188
0,189
25,18
19,206
13,161
18,206
23,173
9,207
23,167
20,211
16,220
19,194
24,202
9,209
19,161
23,215
16,222
11,207
24,138
16,122
26,115
3,222
14,106
20,185
9,206
11,180
5,168
20,137
8,202
3,167
23,87
2,211
21,91
5,203
4,135
9,114
4,87
6,114
3,145
19,78
23,215
25,213
7,235
21,161
15,178
0,197
2,18
18,97
24,194
25,206
7,194
20,85
19,175
27,150
10,190
23,178
5,131
11,147
23,175
23,187
19,164
2,167
3,88
23,92
23,220
25,170
14,218
26,204
3,230
11,68
24,188
11,223
14,174
7,191
15,150
3,152
22,88
0,154
18,14
26,184
3,230
9,108
3,139
11,121
23,176
24,196
16,215
22,171
25,202
1,235
0,70
26,16
14,198
17,193
12,176
25,178
18,133
7,165
24,143
22,181
1,194
4,26
22,92
2,159
6,100
12,137
18,190
10,184
2,194
4,58
22,102
19,202
22,115
10,174
25,154
27,205
20,230
8,210
24,121
24,171
17,201
26,170
23,217
8,229
22,165
14,209
8,207
18,92
24,186
4,175
15,106
18,108
4,212
10,112
8,187
24,154
25,216
23,226
23,207
27,192
23,235
12,188
14,182
2,143
26,89
28,198
17,246
12,170
0,142
18,14
15,215
13,182
14,209
8,186
9,176
11,175
14,184
17,171
20,153
26,188
8,249
17,168
24,182
3,205
7,47
10,144
25,132
12,206
23,191
20,184
24,115
27,176
22,231
13,182
14,196
4,176
14,100
17,178
22,202
4,208
5,112
8,117
25,154
14,175
14,188
6,212
10,78
20,173
23,158
24,127
24,138
20,221
22,115
19,225
14,221
22,107
21,211
5,192
22,144
17,203
18,205
13,162
22,172
23,162
28,196
20,203
11,211
17,191
6,187
2,152
10,76
1,147
20,62
17,187
11,173
3,168
19,106
21,157
2,166
6,84
1,158
23,37
16,186
5,179
15,134
24,162
21,215
10,166
7,133
3,167
7,78
20,142
3,181
11,96
3,93
17,103
17,179
7,192
14,137
15,177
14,158
24,181
22,187
1,218
6,70
21,73
24,158
2,203
23,77
0,205
26,14
1,191
7,48
9,165
20,184
12,186
21,187
19,189
6,194
26,107
10,222
23,190
14,216
11,158
2,165
11,72
10,100
24,99
24,235
24,197
25,187
21,222
7,179
9,115
2,161
9,38
18,130
3,110
9,70
26,184
22,228
24,206
17,213
7,177
7,79
3,134
17,99
11,187
18,165
15,203
22,199
25,217
27,184
11,247
15,189
19,165
22,172
23,156
3,192
4,110
4,138
21,109
11,198
22,169
17,158
24,169
22,222
19,126
15,188
17,194
19,182
22,192
8,224
20,155
6,202
8,140
24,155
19,221
4,198
1,83
24,48
17,172
3,194
16,76
8,142
14,168
15,200
23,102
16,221
5,105
6,132
8,111
20,80
2,188
7,78
10,156
22,182
20,220
1,190
9,66
25,159
19,207
3,161
3,89
20,65
16,176
19,173
11,204
5,171
14,135
26,202
9,207
2,169
25,93
24,219
3,217
20,108
20,167
6,171
7,167
26,155
18,219
23,199
25,195
5,212
4,151
17,141
9,189
20,200
5,197
24,135
1,203
15,37
10,172
23,166
25,115
25,182
12,197
23,164
26,162
19,194
18,172
0,181
6,14
17,144
21,202
12,208
18,158
8,202
3,167
21,75
21,196
3,213
12,100
16,148
16,177
22,184
23,154
5,182
12,136
26,167
15,191
24,142
22,188
16,220
21,149
8,195
9,182
22,149
12,203
19,177
8,157
0,184
18,18
23,199
7,198
23,161
5,198
8,162
24,172
14,233
21,177
2,188
0,100
19,14
12,192
9,194
1,179
10,48
2,131
5,69
24,125
21,218
18,206
5,221
2,64
16,90
11,175
27,175
25,141
5,226
2,128
1,72
7,32
15,182
26,164
16,141
21,206
12,191
24,184
14,175
22,187
11,188
28,142
3,201
7,85
3,146
22,115
23,218
26,200
9,199
26,181
15,234
3,168
20,105
17,210
24,153
28,128
15,215
23,177
4,170
8,82
12,128
16,88
21,208
3,167
17,95
21,199
25,219
0,218
24,16
26,220
18,222
16,209
24,194
23,128
4,193
4,62
6,113
23,125
14,214
18,191
24,103
8,151
1,157
10,32
25,133
13,197
2,161
17,55
20,105
11,168
21,148
6,194
21,149
9,183
3,151
8,104
14,169
19,108
12,170
3,149
17,103
10,198
27,145
13,240
3,189
21,91
27,118
11,215
7,167
20,101
20,202
26,200
8,183
17,174
20,189
5,162
25,132
26,207
4,218
26,106
16,133
0,186
20,20
3,179
4,111
9,107
2,146
14,88
14,134
7,172
24,156
21,220
11,205
18,151
17,191
19,173
3,200
0,99
7,16
24,85
19,215
16,121
21,109
14,175
20,106
12,187
18,199
17,203
0,177
11,14
17,192
17,210
5,202
16,63
2,114
2,58
7,80
14,145
16,135
10,177
19,169
23,170
23,214
9,200
3,156
13,47
10,176
25,151
25,196
2,204
0,87
4,16
1,142
22,48
15,205
17,205
23,201
18,220
1,197
12,48
12,164
8,158
8,170
1,180
14,48
11,169
3,165
5,107
1,126
0,37
15,18
18,205
10,160
16,170
19,144
14,217
22,162
12,207
24,150
26,155
23,191
12,218
21,195
5,178
25,71
27,213
26,234
1,203
24,48
27,169
7,214
23,161
13,192
10,138
15,117
13,185
19,150
1,211
16,47
3,179
19,112
10,179
9,196
20,176
17,185
8,181
24,164
23,160
23,122
20,145
19,160
0,211
23,18
25,191
24,213
1,178
21,25
18,190
5,195
26,104
20,171
21,187
25,197
25,222
22,227
14,214
15,196
5,174
18,132
24,180
8,190
10,132
15,140
22,102
12,107
20,186
17,183
8,155
21,148
8,189
19,137
8,226
0,142
22,14
23,184
21,191
18,218
21,163
23,193
1,227
8,48
20,163
11,186
24,211
22,208
0,205
21,16
22,208
15,191
20,180
25,185
0,220
23,14
22,173
2,189
26,58
19,221
14,192
22,179
21,187
24,206
26,127
22,204
14,209
24,202
10,163
21,163
8,167
21,107
21,172
24,225
4,173
22,119
6,177
8,145
15,119
12,151
9,170
3,174
24,112
17,200
3,168
21,106
13,183
15,182
25,163
17,222
10,204
8,167
21,177
12,193
2,169
5,72
20,121
17,207
12,157
22,154
24,165
25,219
1,194
21,33
6,202
20,119
27,113
23,231
23,177
0,209
23,16
10,198
1,158
4,59
21,113
18,178
7,196
7,153
8,152
24,135
0,225
15,14
14,172
24,193
24,226
14,227
24,174
11,214
18,153
3,219
18,90
12,200
26,147
20,250
18,179
0,170
5,18
19,102
5,181
19,148
21,172
9,179
25,163
9,215
5,190
4,111
14,90
26,167
21,221
16,178
4,204
21,140
23,203
11,199
18,123
3,186
13,95
12,192
3,168
3,77
10,85
18,177
21,192
20,167
12,189
21,172
4,205
1,83
2,48
16,58
4,217
6,107
11,146
10,198
7,173
20,172
15,192
11,186
9,166
12,161
25,152
22,226
23,193
24,177
10,195
20,183
27,199
18,162
25,190
10,207
19,162
25,158
15,196
0,201
7,16
20,164
22,171
4,205
15,126
12,202
5,192
22,119
2,194
22,80
21,162
8,168
6,115
8,145
18,170
12,144
25,180
21,194
18,154
13,161
12,192
4,156
16,124
4,154
21,83
27,222
21,250
12,170
22,173
5,183
17,124
1,192
21,48
20,208
14,114
21,193
23,196
18,210
21,160
27,192
7,233
25,162
23,216
28,177
23,220
5,227
1,135
12,44
23,197
7,209
18,72
7,182
10,149
16,142
22,184
15,211
22,165
13,176
25,161
24,197
20,197
15,178
23,191
22,218
21,178
21,194
19,177
0,115
1,16
25,59
22,199
4,192
12,124
24,187
9,209
19,186
2,215
12,70
19,174
4,214
10,57
11,142
26,158
2,193
13,56
2,187
21,53
23,190
24,182
24,220
8,211
23,157
22,188
19,211
9,183
4,185
11,108
24,183
3,222
14,123
16,193
11,197
26,161
18,200
10,161
11,164
6,176
22,150
22,189
0,190
23,16
24,204
11,216
17,145
10,193
6,198
11,155
23,189
14,178
20,109
20,204
24,205
22,181
17,215
18,197
10,192
18,151
19,199
20,198
19,179
22,181
3,197
15,94
11,165
12,102
7,199
25,170
19,236
15,187
5,206
25,99
25,205
6,216
21,69
2,147
15,56
13,188
7,139
5,164
18,130
18,213
24,173
25,199
20,225
12,197
20,197
20,167
13,161
23,208
13,165
21,200
7,221
23,133
1,209
23,48
23,185
17,196
2,184
15,59
10,190
12,147
18,127
18,194
15,189
25,185
0,206
23,18
19,203
21,202
24,152
23,168
13,212
0,179
3,18
20,90
8,192
10,163
19,144
13,146
1,188
0,37
24,16
21,215
12,172
8,190
23,167
22,219
14,157
27,186
15,224
2,181
16,71
25,192
15,165
2,172
8,74
16,131
20,180
19,207
4,187
11,116
15,160
8,169
11,168
22,185
22,177
18,156
28,156
5,215
21,160
19,158
16,107
5,182
19,129
22,118
10,208
26,95
21,214
17,215
24,182
12,151
19,193
23,189
2,208
12,60
23,149
16,178
24,147
9,212
13,158
24,173
12,212
19,160
4,163
23,74
28,188
15,183
9,171
24,130
19,203
18,139
18,151
11,209
23,177
3,164
20,122
10,211
26,175
16,225
22,161
4,167
7,115
10,170
2,189
14,40
3,182
9,94
13,181
17,111
18,176
20,201
18,191
6,187
20,138
16,202
25,154
5,170
16,140
4,147
3,124
9,103
3,94
14,105
18,187
22,205
13,214
26,138
18,226
19,183
9,187
26,141
25,228
24,171
19,137
9,160
5,170
12,96
12,151
1,172
22,33
24,224
10,176
7,161
6,170
7,136
17,156
18,150
0,166
20,14
16,203
8,192
8,129
24,114
20,183
17,209
25,204
12,208
26,198
18,206
21,113
13,168
24,208
26,169
26,187
23,234
26,180
20,226
20,170
23,176
27,221
7,229
1,113
12,47
20,181
0,198
14,16
9,160
12,91
23,183
22,177
13,191
11,204
0,186
0,18
4,16
6,93
1,119
19,59
24,188
23,173
20,186
1,207
22,36
23,184
2,197
24,80
27,203
19,241
3,166
4,104
5,87
11,129
20,193
20,175
13,189
23,148
25,179
16,210
25,140
21,218
5,185
13,115
5,193
21,110
13,145
11,153
20,174
0,211
22,16
20,184
8,214
20,169
3,203
11,87
16,143
25,116
6,217
21,75
7,158
13,155
19,148
23,177
25,128
13,168
22,161
4,185
25,98
4,218
21,85
5,173
7,155
8,157
23,178
19,180
19,153
20,223
21,205
25,222
21,209
22,195
1,211
7,26
25,166
0,180
12,14
18,188
5,177
3,88
2,66
18,77
9,179
5,140
25,65
1,204
4,48
4,130
2,119
23,58
6,175
10,106
26,150
4,223
25,139
24,213
13,167
5,190
10,134
19,141
19,210
6,180
17,128
21,149
6,205
0,136
0,16
23,16
10,217
23,181
5,173
15,109
24,217
21,181
27,199
22,245
2,201
17,72
8,206
0,145
0,18
3,18
11,116
14,181
18,191
13,161
11,139
26,205
6,215
20,167
23,186
9,198
3,180
21,105
13,197
22,178
23,199
20,202
24,154
17,191
7,101
23,129
21,125
1,210
14,59
21,203
15,188
15,176
17,222
14,206
22,177
2,216
21,90
5,203
9,147
20,183
1,194
24,59
25,188
15,215
17,153
16,111
0,167
24,16
4,222
26,104
13,231
25,185
2,233
22,40
18,157
3,142
10,114
25,162
23,180
10,216
5,135
2,130
5,90
11,150
15,176
22,109
18,190
18,161
24,173
20,207
23,157
16,221
2,157
25,37
3,214
7,102
1,153
8,32
0,82
2,16
22,54
25,220
24,224
19,217
10,208
2,143
20,67
8,191
1,168
18,47
16,199
24,174
24,212
10,186
20,184
20,119
10,197
14,178
8,174
17,118
2,162
15,38
14,192
12,199
14,159
21,105
17,183
9,172
15,125
16,199
13,152
17,145
24,106
2,228
12,70
7,189
1,116
22,59
23,217
22,192
4,220
23,94
0,212
12,18
15,185
16,203
23,194
3,214
25,116
13,131
25,169
1,213
5,37
6,95
2,94
26,63
4,236
5,113
23,63
12,211
16,207
19,186
16,171
3,198
23,96
3,218
12,107
19,194
3,184
17,72
24,113
18,222
0,211
24,18
17,198
24,206
22,212
21,224
20,168
20,198
9,183
19,150
23,187
22,198
21,194
21,180
7,114
11,146
6,165
20,131
4,209
6,116
22,142
20,177
24,210
23,180
6,215
0,136
21,16
5,197
16,122
22,141
23,204
2,180
20,38
21,136
3,192
9,48
5,127
26,104
13,134
10,200
20,142
21,144
5,157
25,94
21,220
6,196
20,145
10,210
13,176
22,144
14,195
19,186
19,190
14,198
24,193
9,213
19,161
4,159
17,117
3,201
5,93
26,92
24,231
1,148
24,36
14,209
3,188
1,110
21,44
4,195
19,91
18,196
24,119
25,194
12,226
28,147
19,248
27,200
20,217
4,150
12,142
17,189
20,192
5,206
23,137
5,181
2,144
15,60
26,143
18,222
18,157
13,205
25,202
2,208
21,69
25,217
23,215
24,212
24,180
18,191
3,196
11,113
10,202
15,151
16,185
20,151
21,185
23,200
22,196
27,204
13,240
21,198
6,180
23,155
21,195
7,192
1,165
25,59
8,168
22,127
22,166
21,190
21,177
20,169
24,114
25,221
21,209
23,164
21,209
26,188
12,134
9,176
25,133
3,168
11,110
15,164
8,145
21,173
7,209
6,179
13,149
16,154
25,210
23,194
16,167
3,159
11,70
19,162
18,199
17,149
17,163
6,198
12,141
18,174
12,156
2,167
5,89
13,120
6,159
22,148
13,167
19,190
12,180
26,100
26,217
8,235
21,136
9,203
4,179
22,126
19,199
22,174
5,223
10,111
6,170
8,77
6,171
27,149
23,209
18,215
12,210
1,191
6,58
19,155
16,171
23,118
23,123
24,169
23,146
15,200
18,184
20,166
16,186
22,179
3,200
9,67
3,155
21,135
6,224
5,70
18,126
5,184
19,107
3,181
9,108
25,164
4,179
22,122
23,203
22,207
26,213
9,223
22,134
8,126
6,150
23,156
21,204
3,203
10,47
26,140
10,213
9,146
21,148
16,212
21,104
24,163
7,193
21,137
27,194
16,216
23,196
22,152
19,168
21,154
6,180
12,118
23,93
24,115
13,206
5,204
13,138
23,200
6,216
13,137
24,184
27,162
23,195
14,205
1,202
19,47
0,200
25,16
24,197
21,151
18,207
23,157
17,204
22,199
22,184
23,202
8,170
9,146
2,183
22,78
16,125
11,188
12,196
22,150
5,199
15,129
15,149
24,212
24,198
5,136
29,134
9,254
26,166
25,229
16,212
7,189
13,162
17,187
23,160
27,187
19,215
22,178
27,162
24,223
8,190
14,84
13,179
5,173
19,151
19,180
13,178
4,102
3,143
6,102
1,140
23,35
20,168
10,205
18,175
21,165
25,205
20,211
16,115
21,180
7,219
13,142
2,177
6,69
23,140
11,166
23,148
0,198
21,14
5,199
15,149
6,168
3,118
14,120
13,188
12,167
11,178
11,136
22,198
9,193
5,167
23,141
9,189
25,193
25,206
27,168
22,220
0,185
8,12
3,174
0,96
2,20
23,97
25,213
2,173
22,75
13,177
25,175
21,138
19,194
20,174
6,203
5,112
17,96
0,204
19,18
21,204
19,209
0,193
19,16
6,161
0,101
13,18
16,207
5,181
26,138
23,209
0,170
23,18
5,228
13,138
3,199
13,114
23,161
23,200
25,208
24,237
1,207
22,26
24,231
24,199
25,209
13,212
20,196
2,157
14,36
21,204
2,170
20,60
7,180
22,173
23,118
20,170
18,210
1,190
1,59
1,43
11,48
8,166
7,160
12,157
20,197
28,176
24,239
17,162
11,170
25,182
22,192
7,180
18,182
20,172
18,203
8,215
12,137
20,153
1,184
21,59
15,116
2,176
15,72
1,159
22,59
20,180
19,202
14,191
11,155
0,134
9,16
23,183
8,196
20,178
28,193
3,256
15,76
24,186
8,207
18,88
6,149
24,146
20,192
10,200
16,173
24,179
13,226
20,163
25,163
22,194
24,177
4,206
19,134
6,209
7,158
3,142
17,71
17,159
4,182
21,95
23,214
17,167
4,205
20,129
23,197
4,188
7,116
4,150
28,121
17,243
5,110
23,110
27,117
4,206
11,74
3,200
17,125
3,175
9,92
1,133
24,47
17,209
15,162
13,101
14,171
17,103
5,144
22,123
18,196
20,201
8,198
15,160
7,196
21,173
25,199
16,219
1,167
22,37
13,118
8,202
21,166
13,208
22,173
20,211
25,224
23,163
13,218
21,196
18,167
1,209
21,55
22,165
15,176
19,183
12,112
22,190
7,205
0,162
4,14
21,113
22,199
25,209
5,214
10,93
4,100
25,113
25,234
7,195
18,126
3,183
24,101
8,215
21,176
2,223
8,82
12,143
24,179
7,229
22,134
6,196
4,113
5,111
23,149
1,206
8,59
15,175
22,183
1,196
12,43
14,181
22,158
24,165
21,137
9,212
19,165
11,116
9,147
6,137
20,137
23,191
22,215
25,178
20,186
20,207
10,186
16,183
11,205
22,170
19,133
12,212
19,162
22,194
18,192
9,183
15,148
17,111
11,193
23,198
5,233
21,123
23,201
4,205
19,115
16,194
15,206
11,188
21,165
21,200
20,179
18,173
13,203
11,188
9,148
1,171
24,37
5,193
16,138
9,204
5,146
14,146
20,178
14,197
16,185
24,192
19,230
15,158
25,206
4,212
9,90
12,165
22,155
19,211
17,188
23,164
23,211
20,205
8,193
27,164
22,143
4,177
12,112
24,155
21,197
19,201
23,188
10,166
22,128
3,202
23,111
13,166
2,190
12,74
23,169
15,207
10,162
22,191
2,203
22,88
7,163
23,168
10,202
3,106
14,120
13,193
11,204
22,188
8,192
24,80
21,185
16,188
23,97
7,163
25,143
2,225
21,73
13,154
18,107
18,165
25,195
13,196
23,157
18,120
2,194
14,58
24,163
13,189
27,200
22,237
4,149
1,138
2,48
21,70
21,180
26,181
12,234
0,196
18,14
1,201
22,37
27,189
21,215
4,180
20,103
2,181
25,78
8,237
9,159
22,132
24,204
23,167
23,203
15,183
0,165
26,18
16,237
22,148
8,210
10,112
24,172
15,172
0,136
20,20
17,197
5,201
21,147
24,179
13,162
12,152
16,171
3,186
23,69
24,182
22,168
23,184
25,168
3,210
17,123
22,173
24,204
20,161
8,170
21,160
23,204
24,214
26,122
8,225
0,186
9,20
27,161
2,139
26,83
4,212
14,111
7,150
7,127
14,78
13,193
19,170
17,185
9,198
7,190
20,178
8,159
26,168
25,236
9,227
25,178
1,179
18,59
15,161
19,142
21,207
9,115
17,170
23,202
19,219
15,164
22,192
27,190
24,186
21,225
6,197
20,128
23,202
4,204
10,107
14,183
22,178
23,122
5,121
22,100
14,145
18,171
25,171
22,219
25,179
21,216
20,207
5,197
2,144
21,67
13,203
20,216
16,164
9,206
23,184
12,204
12,156
17,192
7,181
1,131
24,59
9,216
19,166
8,197
1,172
6,37
6,149
3,152
19,99
22,162
11,111
25,145
26,229
27,230
6,204
20,120
8,188
17,125
17,191
22,182
15,173
20,194
9,183
26,134
22,239
1,210
19,47
18,147
18,165
20,196
5,193
22,111
0,223
18,20
21,143
20,204
27,160
22,226
2,188
13,52
23,162
25,186
25,221
2,202
2,56
6,76
5,102
20,99
23,190
15,205
22,151
24,147
14,225
10,180
25,191
24,119
18,172
17,202
21,190
11,158
18,166
9,210
16,140
0,205
14,18
20,205
7,199
22,140
20,158
15,212
21,198
22,206
4,166
8,59
24,157
5,179
12,95
4,95
16,143
23,203
2,156
21,58
22,171
18,208
25,199
25,211
22,215
4,156
16,94
7,198
22,154
24,197
0,179
17,14
23,151
20,188
25,213
13,225
17,197
19,155
13,208
10,199
22,176
3,149
19,71
15,202
23,162
13,186
23,185
23,161
2,166
26,75
12,228
0,146
12,16
17,176
25,191
23,176
23,223
7,161
17,168
21,204
18,192
9,154
2,151
11,58
10,139
18,123
13,184
3,204
4,78
17,124
23,194
2,193
1,59
25,59
18,173
22,185
22,196
5,114
23,133
26,193
0,223
11,16
19,140
8,206
20,85
13,162
2,183
0,71
17,12
24,186
2,196
10,90
6,146
3,76
4,69
22,93
20,159
19,186
22,213
5,176
3,143
0,104
21,12
5,224
23,139
24,166
5,232
20,119
13,198
21,93
19,169
8,207
5,143
20,111
25,188
17,127
13,183
8,193
23,175
8,163
19,87
23,160
9,211
14,157
12,197
15,204
19,184
15,207
23,202
1,224
9,59
5,178
4,102
18,111
7,188
26,110
14,224
21,147
25,206
9,187
7,153
26,138
9,218
7,147
5,113
17,121
11,208
23,178
21,225
27,202
19,185
19,167
7,193
14,163
25,184
25,191
9,136
14,174
16,187
26,197
4,221
0,80
6,20
25,135
25,194
24,213
9,170
27,190
21,227
3,191
23,119
25,185
12,220
3,185
15,48
25,205
13,197
16,189
23,210
0,200
0,18
21,16
5,231
2,147
17,75
7,104
15,126
9,201
24,191
17,210
17,202
18,145
9,186
16,171
24,207
8,188
23,162
16,166
23,163
21,200
18,156
23,173
18,203
22,180
15,174
0,162
18,14
18,203
9,157
24,146
20,222
1,197
16,59
18,173
12,206
20,100
17,193
2,207
23,69
18,206
5,102
0,129
25,12
18,175
18,188
2,165
25,58
18,226
25,160
23,212
19,201
7,177
12,102
25,186
21,200
24,206
11,187
8,176
0,128
22,14
3,114
16,68
5,196
22,140
10,220
6,185
20,112
21,183
13,214
24,170
24,176
25,208
21,215
8,199
22,171
26,199
5,198
17,149
19,191
6,149
1,126
10,48
24,181
11,200
24,153
13,121
24,142
24,172
18,202
7,187
25,174
26,204
0,219
25,16
14,220
25,212
18,210
2,205
22,67
18,121
5,183
24,114
4,178
22,111
0,180
7,18
20,159
19,168
8,165
15,145
22,183
13,199
7,192
17,124
26,214
0,244
16,18
8,201
24,178
18,192
21,187
11,135
11,208
14,193
24,155
23,198
21,202
15,175
17,192
12,196
8,171
19,168
21,189
18,181
1,209
23,43
6,232
23,170
24,184
8,201
20,134
16,222
2,201
8,75
24,139
22,234
18,196
0,211
8,14
19,136
24,186
7,177
8,170
22,167
2,126
10,92
6,177
15,147
0,203
4,12
9,98
24,181
18,197
9,187
24,142
3,223
23,70
6,208
18,111
5,183
2,114
3,72
22,117
10,160
22,166
24,155
10,221
21,193
7,205
22,150
0,123
14,16
10,150
16,182
24,198
18,189
9,154
9,171
23,161
18,193
23,115
22,172
10,114
22,174
10,221
8,143
21,178
10,201
14,145
3,171
5,110
25,108
26,210
19,211
15,189
21,146
11,203
2,104
20,92
16,123
19,200
26,200
6,214
23,111
27,169
6,241
25,160
12,218
3,137
17,114
3,205
13,122
17,184
3,151
24,77
24,229
17,232
8,217
17,180
23,182
24,152
6,207
2,130
6,66
9,140
15,88
0,177
26,14
20,227
7,225
3,82
18,94
9,191
3,168
0,90
17,14
17,175
13,193
24,159
15,205
6,201
13,95
27,101
13,248
19,149
12,160
7,190
21,151
9,171
21,154
16,215
12,199
21,186
10,206
0,166
16,14
26,198
2,222
6,78
19,152
22,196
23,160
11,211
1,185
21,59
4,201
12,118
17,196
17,183
4,147
7,111
7,130
27,159
17,237
12,106
18,194
9,188
20,170
6,140
20,124
21,183
23,192
11,216
22,141
18,213
25,192
18,127
28,210
7,233
23,163
14,222
0,100
24,16
12,227
24,183
12,186
18,158
0,164
22,20
3,180
23,109
17,130
21,139
2,202
21,76
16,168
17,181
18,175
23,198
18,208
23,216
10,183
2,177
26,74
18,191
19,200
17,113
21,141
22,195
25,179
26,190
9,190
5,165
23,68
26,231
20,179
14,214
17,204
3,208
23,84
13,199
4,102
10,92
27,144
6,184
11,143
21,149
16,199
14,199
3,178
0,90
21,14
9,190
4,144
0,135
17,16
8,211
18,165
23,191
9,218
7,153
14,82
23,190
20,206
15,194
23,187
24,123
25,187
4,179
18,121
13,154
24,163
15,210
19,134
23,195
23,213
21,160
14,189
11,207
6,133
2,120
10,51
25,196
23,172
25,214
17,167
1,189
18,48
22,201
8,200
14,164
16,198
20,188
10,179
7,163
2,157
22,58
11,162
28,199
15,257
7,172
8,174
25,186
23,124
19,163
28,195
17,219
20,207
8,193
23,124
13,186
